Gene stable ID	Gene name	Human gene stable ID	Human gene name	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human orthology confidence [0 low, 1 high]
YJR007W		ENSG00000134001	EIF2S1	53.6184	51.746	1
YKL189W		ENSG00000102547	CAB39L	28.3208	33.5312	1
YKL189W		ENSG00000135932	CAB39	29.8246	34.8974	1
YER082C	UTP7	ENSG00000227057	WDR46	37.1841	33.7705	1
YPL063W		ENSG00000105197	TIMM50	17.8571	18.6404	0
YMR236W	TAF9	ENSG00000273841	TAF9	28.6624	17.0455	0
YMR236W	TAF9	ENSG00000187325	TAF9B	29.9363	18.7251	0
YDR046C	BAP3	ENSG00000099960	SLC7A4	15.2318	14.4882	0
YDR046C	BAP3	ENSG00000092068	SLC7A8	15.3974	17.3832	0
YDR046C	BAP3	ENSG00000003989	SLC7A2	14.5695	12.6074	0
YDR046C	BAP3	ENSG00000021488	SLC7A9	14.7351	18.2752	0
YDR046C	BAP3	ENSG00000103064	SLC7A6	14.5695	17.0874	0
YDR046C	BAP3	ENSG00000139514	SLC7A1	15.894	15.2623	0
YDR046C	BAP3	ENSG00000164893	SLC7A13	12.0861	15.5319	0
YDR046C	BAP3	ENSG00000155465	SLC7A7	15.894	18.7867	0
YDR046C	BAP3	ENSG00000130876	SLC7A10	15.2318	17.5908	0
YDR046C	BAP3	ENSG00000151012	SLC7A11	15.2318	18.3633	0
YDR046C	BAP3	ENSG00000013293	SLC7A14	16.2252	12.7108	0
YDR046C	BAP3	ENSG00000103257	SLC7A5	14.404	17.1598	0
YDR046C	BAP3	ENSG00000165349	SLC7A3	15.7285	15.3473	0
YDR025W	RPS11A	ENSG00000142534	RPS11	66.0256	65.1899	1
YER061C		ENSG00000151093	OXSM	34.8416	33.5512	1
YDR040C	ENA1	ENSG00000105675	ATP4A	21.7232	22.8986	0
YDR040C	ENA1	ENSG00000105409	ATP1A3	21.9982	23.3918	0
YDR040C	ENA1	ENSG00000285505	AC010616.2	21.8148	23.5644	0
YDR040C	ENA1	ENSG00000067842	ATP2B3	20.7149	18.5246	0
YDR040C	ENA1	ENSG00000018625	ATP1A2	22.2731	23.8235	0
YDR040C	ENA1	ENSG00000187527	ATP13A5	15.9487	14.2857	0
YDR040C	ENA1	ENSG00000196296	ATP2A1	25.8478	28.1718	0
YDR040C	ENA1	ENSG00000132681	ATP1A4	22.1815	23.518	0
YHL014C	YLF2	ENSG00000138430	OLA1	32.0988	32.8283	0
YOR211C	MGM1	ENSG00000198836	OPA1	20.9989	18.5557	0
YML123C	PHO84	ENSG00000146477	SLC22A3	12.9472	13.6691	0
YML123C	PHO84	ENSG00000137204	SLC22A7	12.2658	13.1387	0
YML123C	PHO84	ENSG00000137266	SLC22A23	11.0733	9.47522	0
YML123C	PHO84	ENSG00000144671	SLC22A14	11.5843	11.4478	0
YML123C	PHO84	ENSG00000149452	SLC22A8	11.5843	12.5461	0
YML123C	PHO84	ENSG00000112499	SLC22A2	13.1175	13.8739	0
YML123C	PHO84	ENSG00000197891	SLC22A12	12.0954	12.8391	0
YML123C	PHO84	ENSG00000157703	SVOPL	10.5622	12.6016	0
YML123C	PHO84	ENSG00000149742	SLC22A9	12.2658	13.0199	0
YML123C	PHO84	ENSG00000184999	SLC22A10	12.2658	13.3087	0
YML123C	PHO84	ENSG00000196600	SLC22A25	12.2658	13.1627	0
YML123C	PHO84	ENSG00000175003	SLC22A1	13.4583	14.2599	0
YML123C	PHO84	ENSG00000197901	SLC22A6	11.414	11.9005	0
YML123C	PHO84	ENSG00000197375	SLC22A5	11.7547	11.8761	0
YML123C	PHO84	ENSG00000197208	SLC22A4	12.4361	13.2486	0
YML123C	PHO84	ENSG00000197658	SLC22A24	13.4583	14.3116	0
YML123C	PHO84	ENSG00000172940	SLC22A13	12.9472	13.7931	0
YML123C	PHO84	ENSG00000168065	SLC22A11	11.7547	12.5455	0
YML123C	PHO84	ENSG00000259803	SLC22A31	7.83646	13.6095	0
YML123C	PHO84	ENSG00000092096	SLC22A17	9.71039	10.5948	0
YML123C	PHO84	ENSG00000004809	SLC22A16	13.4583	13.6915	0
YML123C	PHO84	ENSG00000163393	SLC22A15	12.0954	12.9799	0
YLR114C		ENSG00000105778	AVL9	17.5393	20.679	0
YDR001C		ENSG00000118094	TREH	17.4434	22.47	0
YOR370C	MRS6	ENSG00000203668	CHML	20.0663	18.4451	0
YOR370C	MRS6	ENSG00000188419	CHM	21.5589	19.9081	0
YFR047C	BNA6	ENSG00000103485	QPRT	38.6441	38.3838	1
YFR047C	BNA6	ENSG00000277669	AC009086.2	20.339	36.5854	0
YDR196C		ENSG00000172992	DCAKD	36.5145	38.0952	1
YGR101W	PCP1	ENSG00000175193	PARL	22.2543	20.3166	0
YGR101W	PCP1	ENSG00000283765	AC131160.1	21.0983	17.8922	0
YDR331W		ENSG00000142892	PIGK	44.2822	46.076	1
YDR385W		ENSG00000167658	EEF2	67.1021	65.8508	1
YOR317W		ENSG00000140284	SLC27A2	12	13.5484	0
YOR317W		ENSG00000083807	SLC27A5	13.2857	13.4783	0
YOR317W		ENSG00000164398	ACSL6	27.7143	26.8698	0
YOR317W		ENSG00000281938	AC034228.4	26	26.3006	0
YJR158W		ENSG00000109667	SLC2A9	20.8113	21.8519	0
YJR158W		ENSG00000197241	SLC2A7	20.2822	22.4609	0
YJR158W		ENSG00000059804	SLC2A3	22.3986	25.6048	0
YJR158W		ENSG00000173262	SLC2A14	22.0459	23.3645	0
YJR158W		ENSG00000163581	SLC2A2	22.0459	23.855	0
YJR158W		ENSG00000142583	SLC2A5	22.0459	24.9501	0
YJR158W		ENSG00000117394	SLC2A1	21.5168	24.7967	0
YJR158W		ENSG00000146411	SLC2A12	19.5767	17.9903	0
YJR158W		ENSG00000181856	SLC2A4	22.575	25.1473	0
YJR158W		ENSG00000133460	SLC2A11	16.9312	17.9439	0
YJR158W		ENSG00000251357	AP000350.4	7.23104	19.6172	0
YJR158W		ENSG00000197496	SLC2A10	17.4603	18.2994	0
YJR158W		ENSG00000160326	SLC2A6	18.8713	21.1045	0
YJR158W		ENSG00000136856	SLC2A8	19.224	22.8512	0
YCR017C		ENSG00000109182	CWH43	21.4061	29.1845	0
YHR166C		ENSG00000094880	CDC23	29.0735	30.4858	1
YEL011W	GLC3	ENSG00000114480	GBE1	57.6705	57.8348	1
YBR135W		ENSG00000123975	CKS2	30.6667	58.2278	0
YOL142W	RRP40	ENSG00000107371	EXOSC3	30.8333	26.9091	1
YFR022W	ROG3	ENSG00000197070	ARRDC1	10.7776	18.2448	0
YFR022W	ROG3	ENSG00000105643	ARRDC2	12.4147	22.3587	0
YFR022W	ROG3	ENSG00000140450	ARRDC4	11.7326	20.5742	0
YFR022W	ROG3	ENSG00000113369	ARRDC3	10.7776	19.0821	0
YFR022W	ROG3	ENSG00000265972	TXNIP	10.0955	18.9258	0
YFR022W	ROG3	ENSG00000205784	ARRDC5	6.68486	14.3275	0
YER179W	DMC1	ENSG00000100206	DMC1	52.0958	51.1765	1
YPR191W	QCR2	ENSG00000140740	UQCRC2	24.7283	20.0883	0
YPR191W	QCR2	ENSG00000010256	UQCRC1	19.2935	14.7917	0
YPR191W	QCR2	ENSG00000078618	NRDC	13.587	4.10172	0
YDL146W		ENSG00000213672	NCKIPSD	19.3483	13.1579	0
YLR289W		ENSG00000151806	GUF1	47.907	46.1883	1
YIL039W		ENSG00000154889	MPPE1	13.9535	16.6667	0
YGL055W	OLE1	ENSG00000145284	SCD5	19.8039	30.6061	0
YNL261W		ENSG00000164815	ORC5	20.8768	22.9885	0
YBR146W		ENSG00000135972	MRPS9	29.8561	20.9596	0
YNR006W	VPS27	ENSG00000125447	GGA3	10.2894	8.85201	0
YNR006W	VPS27	ENSG00000139668	WDFY2	5.62701	8.75	0
YNR006W	VPS27	ENSG00000085449	WDFY1	4.98392	7.56098	0
YNR006W	VPS27	ENSG00000286239	AC093884.1	3.05466	10.8571	0
YNR006W	VPS27	ENSG00000100083	GGA1	9.00322	8.53659	0
YNR006W	VPS27	ENSG00000115145	STAM2	19.2926	22.8571	0
YNR006W	VPS27	ENSG00000136738	STAM	19.1318	22.037	0
YNR006W	VPS27	ENSG00000175662	TOM1L2	11.4148	14.0039	0
YNR006W	VPS27	ENSG00000141198	TOM1L1	10.1286	13.2353	0
YNR006W	VPS27	ENSG00000103365	GGA2	8.36013	8.48287	0
YNR006W	VPS27	ENSG00000100284	TOM1	10.7717	13.5903	0
YJL052W	TDH1	ENSG00000111640	GAPDH	64.1566	63.5821	1
YOR057W	SGT1	ENSG00000115282	TTC31	7.08861	5.39499	0
YML012W		ENSG00000170348	TMED10	36.4929	35.1598	1
YMR036C		ENSG00000164045	CDC25A	18.9531	20.0382	0
YLR370C		ENSG00000111229	ARPC3	46.6292	46.6292	1
YGR010W		ENSG00000173614	NMNAT1	26.5823	37.6344	1
YGR010W		ENSG00000163864	NMNAT3	22.2785	25.4335	0
YGR010W		ENSG00000157064	NMNAT2	22.7848	29.316	0
YGL200C	EMP24	ENSG00000086598	TMED2	26.601	26.8657	0
YGL200C	EMP24	ENSG00000099203	TMED1	21.1823	18.9427	0
YGL200C	EMP24	ENSG00000117500	TMED5	24.1379	21.3974	0
YGL200C	EMP24	ENSG00000134970	TMED7	23.6453	21.4286	0
YGL200C	EMP24	ENSG00000251201	TMED7-TICAM2	20.6897	10.396	0
YGL200C	EMP24	ENSG00000166557	TMED3	22.1675	20.7373	0
YGL200C	EMP24	ENSG00000184840	TMED9	21.1823	18.2979	0
YGR262C	BUD32	ENSG00000172315	TP53RK	31.8008	32.8063	1
YGL158W		ENSG00000058404	CAMK2B	24.6094	18.9189	0
YGL158W		ENSG00000159792	PSKH1	21.6797	26.1792	0
YGL158W		ENSG00000164076	CAMKV	20.1172	20.5589	0
YGL158W		ENSG00000101306	MYLK2	18.1641	15.604	0
YGL158W		ENSG00000148660	CAMK2G	24.0234	22.1223	0
YGL158W		ENSG00000134072	CAMK1	24.8047	34.3243	0
YGL158W		ENSG00000156873	PHKG2	16.7969	21.1823	0
YGL158W		ENSG00000147613	PSKH2	19.7266	26.2338	0
YGL158W		ENSG00000145949	MYLK4	19.1406	25.2577	0
YGL158W		ENSG00000070808	CAMK2A	22.6562	23.7219	0
YGL158W		ENSG00000145349	CAMK2D	23.2422	22.3265	0
YGL158W		ENSG00000163673	DCLK3	22.0703	17.4383	0
YGL158W		ENSG00000130822	PNCK	22.6562	27.23	0
YGL158W		ENSG00000170390	DCLK2	25	16.3474	0
YGL158W		ENSG00000118046	STK11	15.4297	18.2448	0
YGL158W		ENSG00000164776	PHKG1	16.9922	20.7637	0
YGL158W		ENSG00000008118	CAMK1G	24.4141	26.2605	0
YGL158W		ENSG00000183049	CAMK1D	24.6094	32.7273	0
YGL158W		ENSG00000130413	STK33	18.9453	18.8716	0
YGL158W		ENSG00000133083	DCLK1	26.3672	18.2432	0
YGL158W		ENSG00000140795	MYLK3	19.9219	12.4542	0
YGL158W		ENSG00000004660	CAMKK1	17.3828	16.7293	0
YPR024W	YME1	ENSG00000136758	YME1L1	36.9478	35.705	1
YFL044C	OTU1	ENSG00000180667	YOD1	29.2359	25.2874	1
YPR173C	VPS4	ENSG00000119541	VPS4B	61.5561	60.5856	1
YGR110W		ENSG00000137274	BPHL	10.5618	16.1512	0
YGR110W		ENSG00000100439	ABHD4	13.9326	18.1287	0
YGR110W		ENSG00000011198	ABHD5	14.382	18.3381	0
YGR110W		ENSG00000248487	ABHD14A	9.66292	15.8672	0
YGR110W		ENSG00000105131	EPHX3	13.7079	16.9444	0
YGR110W		ENSG00000127220	ABHD8	13.2584	13.4396	0
YGR110W		ENSG00000106484	MEST	12.1348	16.1194	0
YGR110W		ENSG00000114779	ABHD14B	10.3371	21.9048	0
YGR110W		ENSG00000183569	SERHL2	10.7865	15.2866	0
YGR110W		ENSG00000172031	EPHX4	13.2584	16.2983	0
YGR110W		ENSG00000120915	EPHX2	13.4831	10.8108	0
YGR110W		ENSG00000163686	ABHD6	12.5843	16.6172	0
YOR075W	UFE1	ENSG00000168818	STX18	19.3642	20	0
YGR043C		ENSG00000177156	TALDO1	55.8559	55.1929	1
YDR497C		ENSG00000151229	SLC2A13	22.6027	20.3704	0
YML038C		ENSG00000080189	SLC35C2	24.4344	27.4112	0
YCR054C		ENSG00000130638	ATXN10	14.2096	16.8421	0
YLR246W		ENSG00000160446	ZDHHC12	12.8134	17.2285	0
YLR246W		ENSG00000153786	ZDHHC7	19.7772	20.5797	0
YLR246W		ENSG00000159714	ZDHHC1	20.0557	14.8454	0
YLR246W		ENSG00000136247	ZDHHC4	17.2702	18.0233	0
YLR246W		ENSG00000204160	ZDHHC18	20.3343	18.8144	0
YLR246W		ENSG00000175048	ZDHHC14	22.2841	16.3934	0
YLR246W		ENSG00000188818	ZDHHC11	18.1059	15.7767	0
YLR246W		ENSG00000286094	AC026740.3	17.8273	17.2507	0
YLR246W		ENSG00000206077	ZDHHC11B	17.8273	17.2507	0
YLR246W		ENSG00000177108	ZDHHC22	10.585	14.4487	0
YLR246W		ENSG00000175893	ZDHHC21	14.2061	19.2453	0
YLR246W		ENSG00000180776	ZDHHC20	22.2841	21.9178	0
YLR246W		ENSG00000104219	ZDHHC2	21.4485	20.9809	0
YLR246W		ENSG00000188706	ZDHHC9	24.234	23.9011	0
YLR246W		ENSG00000184307	ZDHHC23	14.2061	12.3786	0
YLR246W		ENSG00000102383	ZDHHC15	20.0557	21.365	0
YGR278W		ENSG00000163510	CWC22	29.4627	18.7225	0
YLR085C		ENSG00000075089	ACTR6	26.9406	29.798	1
YER029C	SMB1	ENSG00000125835	SNRPB	32.6531	26.6667	0
YOL071W	EMI5	ENSG00000167985	SDHAF2	38.2716	37.3494	1
YOL071W	EMI5	ENSG00000256591	AP003108.2	33.3333	33.1288	1
YGR087C		ENSG00000105135	ILVBL	16.8739	15.0316	0
YEL055C		ENSG00000132382	MYBBP1A	19.2759	14.7898	0
YNL075W		ENSG00000136718	IMP4	52.069	51.89	1
YPL010W		ENSG00000111481	COPZ1	35.4497	36.2162	1
YPL010W		ENSG00000005243	COPZ2	32.2751	29.0476	1
YKR054C	DYN1	ENSG00000197102	DYNC1H1	30.2542	26.6466	1
YEL065W	SIT1	ENSG00000135953	MFSD9	9.23567	12.2363	0
YEL065W	SIT1	ENSG00000164073	MFSD8	10.5096	12.7413	0
YEL065W	SIT1	ENSG00000148110	MFSD14B	9.87261	12.253	0
YEL065W	SIT1	ENSG00000196312	MFSD14C	4.14013	17.3333	0
YEL065W	SIT1	ENSG00000109736	MFSD10	7.96178	10.989	0
YEL065W	SIT1	ENSG00000156875	MFSD14A	10.9873	14.0816	0
YEL065W	SIT1	ENSG00000283761	AC118553.2	10.828	9.53717	0
YEL065W	SIT1	ENSG00000118855	MFSD1	9.3949	11.4786	0
YEL065W	SIT1	ENSG00000182544	MFSD5	7.96178	8.97666	0
YGL105W		ENSG00000164022	AIMP1	23.9362	26.7857	0
YGL115W	SNF4	ENSG00000181929	PRKAG1	35.0932	33.2353	1
YGL115W	SNF4	ENSG00000106617	PRKAG2	37.2671	21.0896	0
YGL115W	SNF4	ENSG00000115592	PRKAG3	33.8509	22.2904	0
YER173W	RAD24	ENSG00000152942	RAD17	20.6373	19.9706	0
YKR056W	TRM2	ENSG00000099899	TRMT2A	17.6839	17.5739	0
YKR056W	TRM2	ENSG00000188917	TRMT2B	13.928	17.6587	0
YLR026C		ENSG00000162236	STX5	31.4706	30.1408	1
YNL167C	SKO1	ENSG00000146592	CREB5	14.9923	19.0945	0
YNL167C	SKO1	ENSG00000170653	ATF7	16.3833	21.9462	0
YNL167C	SKO1	ENSG00000267281	ATF7	14.9923	20.9503	0
YNL167C	SKO1	ENSG00000115966	ATF2	16.3833	20.9901	0
YFR032C-A	RPL29	ENSG00000162244	RPL29	62.7119	23.2704	0
YDL191W	RPL35A	ENSG00000136942	RPL35	56.6667	55.2846	1
YDR147W		ENSG00000100288	CHKB	16.2921	22.0253	0
YDR147W		ENSG00000110721	CHKA	17.603	20.5689	0
YDR147W		ENSG00000143845	ETNK2	13.1086	17.7665	0
YDR147W		ENSG00000254413	CHKB-CPT1B	2.05993	18.3333	0
YDR147W		ENSG00000139163	ETNK1	14.6067	17.2566	0
YDL155W		ENSG00000138764	CCNG2	10.5386	13.0814	0
YDL155W		ENSG00000133101	CCNA1	20.6089	18.9247	0
YDL155W		ENSG00000118971	CCND2	10.3045	15.2249	0
YDL155W		ENSG00000285901	AC008012.1	10.3045	17.9592	0
YDL155W		ENSG00000175305	CCNE2	15.9251	16.8317	0
YDL155W		ENSG00000152669	CCNO	14.7541	18	0
YDL155W		ENSG00000110092	CCND1	10.0703	14.5763	0
YDL155W		ENSG00000134057	CCNB1	25.0585	24.7113	0
YDL155W		ENSG00000205089	CCNI2	11.007	12.2078	0
YDL155W		ENSG00000105219	CNTD2	14.7541	20.5212	0
YDL155W		ENSG00000135083	CCNJL	11.007	10.8046	0
YDL155W		ENSG00000157456	CCNB2	25.9953	27.8894	0
YDL155W		ENSG00000112576	CCND3	12.178	17.8082	0
YDL155W		ENSG00000118816	CCNI	11.7096	13.2626	0
YDL155W		ENSG00000162063	CCNF	18.0328	9.79644	0
YDL155W		ENSG00000105173	CCNE1	14.9883	15.6098	0
YDL155W		ENSG00000107443	CCNJ	11.7096	13.0548	0
YDL155W		ENSG00000145386	CCNA2	19.4379	19.213	0
YDL155W		ENSG00000113328	CCNG1	10.0703	14.5763	0
YNL063W		ENSG00000114735	HEMK1	21.0191	19.5266	0
YBL038W	MRPL16	ENSG00000166902	MRPL16	20.6897	19.1235	0
YHL004W		ENSG00000122140	MRPS2	17.7665	23.6486	0
YOR178C		ENSG00000049769	PPP1R3F	10.2144	10.1377	0
YOR178C		ENSG00000219607	PPP1R3G	6.55738	14.5251	0
YOR178C		ENSG00000173281	PPP1R3B	9.07944	25.2632	0
YOR178C		ENSG00000154415	PPP1R3A	14.5019	10.2496	0
YOR178C		ENSG00000119938	PPP1R3C	9.07944	22.7129	0
YOR178C		ENSG00000132825	PPP1R3D	9.20555	24.4147	0
YOR178C		ENSG00000235194	PPP1R3E	6.17907	17.5627	0
YPL017C		ENSG00000091140	DLD	27.2545	26.7191	1
YDL058W	USO1	ENSG00000138768	USO1	12.514	23.0216	0
YIL109C	SEC24	ENSG00000138802	SEC24B	32.5054	23.1895	0
YIL109C	SEC24	ENSG00000113615	SEC24A	29.8056	25.2516	1
YOR338W		ENSG00000276234	TADA2A	16.8044	13.7698	0
YOL147C	PEX11	ENSG00000131779	PEX11B	22.4576	20.4633	0
YOL147C	PEX11	ENSG00000166821	PEX11A	23.7288	22.6721	0
YFL066C		ENSG00000108771	DHX58	13.2653	7.66962	0
YFL066C		ENSG00000107201	DDX58	16.8367	7.13514	0
YFL066C		ENSG00000115267	IFIH1	16.0714	6.14634	0
YBR009C		ENSG00000275663	HIST1H4G	73.7864	77.551	1
YBR009C		ENSG00000278705	HIST1H4B	92.233	92.233	1
YBR009C		ENSG00000270882	HIST2H4A	92.233	92.233	1
YBR009C		ENSG00000274618	HIST1H4F	92.233	92.233	1
YBR009C		ENSG00000277157	HIST1H4D	92.233	92.233	1
YBR009C		ENSG00000197837	HIST4H4	92.233	92.233	1
YDR059C		ENSG00000072401	UBE2D1	78.3784	78.9116	1
YDR443C	SSN2	ENSG00000169241	SLC50A1	2.53521	16.2896	0
YHR163W		ENSG00000130313	AC010618.1	33.7349	32.5581	1
YCL001W		ENSG00000157916	RER1	44.1489	42.3469	1
YDR405W	MRP20	ENSG00000214026	MRPL23	12.1673	20.915	0
YDR405W	MRP20	ENSG00000276345	AC004556.1	11.7871	20.2614	0
YAL046C		ENSG00000163170	BOLA3	26.2712	28.972	1
YPL012W		ENSG00000052749	RRP12	21.9055	20.7402	0
YGL003C	CDH1	ENSG00000105325	FZR1	36.9258	42.1371	1
YKR024C		ENSG00000125485	DDX31	29.1105	25.3819	1
YDL188C	PPH22	ENSG00000138814	PPP3CA	31.565	22.8407	0
YDL188C	PPH22	ENSG00000213639	PPP1CB	36.3395	41.896	0
YDL188C	PPH22	ENSG00000086717	PPEF1	24.1379	13.9357	0
YDL188C	PPH22	ENSG00000113575	PPP2CA	61.5385	75.0809	0
YDL188C	PPH22	ENSG00000104695	PPP2CB	61.2732	74.7573	0
YDL188C	PPH22	ENSG00000156194	PPEF2	23.6074	11.8194	0
YDL188C	PPH22	ENSG00000120910	PPP3CC	28.9125	20.9213	0
YDL188C	PPH22	ENSG00000107758	PPP3CB	29.7082	21.3333	0
YJL029C		ENSG00000141252	VPS53	20.438	20.1923	0
YMR222C		ENSG00000262664	OVCA2	25.1121	24.6696	0
YGL189C	RPS26A	ENSG00000197728	RPS26	63.0252	65.2174	1
YLR405W		ENSG00000105865	DUS4L	34.6049	40.0631	1
YER163C		ENSG00000143942	CHAC2	30.6034	38.587	1
YER163C		ENSG00000128965	CHAC1	27.1552	28.3784	1
YNL305C	BXI1	ENSG00000135472	FAIM2	25.2525	23.7342	0
YNL305C	BXI1	ENSG00000135926	TMBIM1	25.5892	24.4373	0
YNL305C	BXI1	ENSG00000155957	TMBIM4	25.5892	26.6667	1
YNL305C	BXI1	ENSG00000139644	TMBIM6	13.1313	13.2203	0
YNL305C	BXI1	ENSG00000178719	GRINA	25.5892	20.4852	0
YNL305C	BXI1	ENSG00000165678	GHITM	15.1515	13.0435	0
YNL305C	BXI1	ENSG00000228144	AC078927.1	15.4882	27.381	0
YDR382W	RPP2B	ENSG00000177600	RPLP2	56.3636	53.913	0
YDR382W	RPP2B	ENSG00000137818	RPLP1	32.7273	31.5789	0
YDR407C		ENSG00000167632	TRAPPC9	12.723	13.1621	0
YDR244W	PEX5	ENSG00000139197	PEX5	25.9804	24.0909	0
YDR244W	PEX5	ENSG00000114757	PEX5L	24.0196	23.4824	0
YPL131W	RPL5	ENSG00000122406	RPL5	49.8316	49.8316	1
YIL097W	FYV10	ENSG00000090316	MAEA	19.9612	26.0101	0
YNR070W		ENSG00000160179	ABCG1	11.6279	22.8614	0
YNR070W		ENSG00000118777	ABCG2	13.7284	27.9389	0
YNR070W		ENSG00000172350	ABCG4	11.5529	23.839	0
YNR070W		ENSG00000138075	ABCG5	9.90248	20.2765	0
YGL224C	SDT1	ENSG00000119431	HDHD3	11.7857	13.1474	0
YGL224C	SDT1	ENSG00000170191	NANP	13.5714	15.3226	0
YER003C	PMI40	ENSG00000178802	MPI	37.5291	38.0615	1
YLR419W		ENSG00000132153	DHX30	18.3275	22.0268	0
YLL031C	GPI13	ENSG00000165282	PIGO	26.942	25.1607	1
YLR065C		ENSG00000168701	TMEM208	19.8895	20.8092	0
YDL082W	RPL13A	ENSG00000167526	RPL13	50.2513	47.3934	1
YBL003C	HTA2	ENSG00000184270	HIST2H2AB	76.5152	77.6923	1
YBL003C	HTA2	ENSG00000184260	HIST2H2AC	77.2727	79.0698	1
YBL003C	HTA2	ENSG00000246705	H2AFJ	77.2727	79.0698	1
YLL023C		ENSG00000109133	TMEM33	20.0717	22.6721	0
YLL034C		ENSG00000143748	NVL	40.5018	39.6028	1
YNL040W		ENSG00000266967	AARSD1	26.5351	29.3689	1
YNL040W		ENSG00000108825	PTGES3L-AARSD1	26.0965	20.3072	0
YGL129C		ENSG00000132676	DAP3	17.3333	19.598	0
YHR204W	MNL1	ENSG00000134109	EDEM1	26.7588	32.4201	1
YBR217W	ATG12	ENSG00000145782	ATG12	18.8172	25	0
YIL051C	MMF1	ENSG00000132541	RIDA	30.3448	32.1168	1
YJL070C		ENSG00000116748	AMPD1	22.7477	25.8974	0
YJL070C		ENSG00000116337	AMPD2	23.9865	24.2321	0
YJL070C		ENSG00000133805	AMPD3	21.8468	25	0
YBL039C		ENSG00000047230	CTPS2	54.2314	53.5836	1
YBL039C		ENSG00000171793	CTPS1	57.8584	56.6836	1
YMR132C		ENSG00000147419	CCDC25	4.32692	4.32692	0
YDR166C		ENSG00000112685	EXOC2	15.9629	16.7749	0
YGR148C	RPL24B	ENSG00000114391	RPL24	50.3226	49.6815	1
YOL076W	MDM20	ENSG00000111300	NAA25	23.2412	19.0329	0
YKL201C	MNN4	ENSG00000106692	FKTN	5.34805	13.6659	0
YGL227W	VID30	ENSG00000010017	RANBP9	14.3006	18.7929	0
YGL227W	VID30	ENSG00000141084	RANBP10	13.8831	21.4516	0
YPR112C		ENSG00000122965	RBM19	32.018	29.5833	1
YHR164C	DNA2	ENSG00000169551	CT55	3.02234	17.4242	0
YFL003C		ENSG00000057468	MSH4	27.7904	26.0684	1
YHR074W		ENSG00000172890	NADSYN1	57.563	58.2153	1
YLR197W	NOP56	ENSG00000101361	NOP56	51.5873	43.771	1
YHR161C		ENSG00000073921	PICALM	21.3501	20.8589	0
YHR161C		ENSG00000065609	SNAP91	20.8791	14.6637	0
YJR019C	TES1	ENSG00000101473	ACOT8	23.2092	25.3918	0
YOR213C		ENSG00000130382	MLLT1	20.5645	9.12344	0
YOR213C		ENSG00000171843	MLLT3	23.3871	10.2113	0
YOR213C		ENSG00000163872	YEATS2	20.1613	3.51617	0
YNR071C		ENSG00000143891	GALM	29.8246	29.8246	1
YDR120C		ENSG00000121486	TRMT1L	20.7018	16.0982	0
YDR120C		ENSG00000104907	TRMT1	34.7368	30.0455	1
YJR084W	YJR084W	ENSG00000126226	PCID2	20.331	18.9845	0
YDL140C	RPO21	ENSG00000181222	POLR2A	18.292	56.0071	0
YGR200C	ELP2	ENSG00000134759	ELP2	31.0914	27.4972	1
YPL061W	ALD6	ENSG00000108602	ALDH3A1	22.2	24.5033	0
YPL061W	ALD6	ENSG00000111275	ALDH2	46.2	44.6809	0
YPL061W	ALD6	ENSG00000257767	AC002996.1	21.8	42.0849	0
YPL061W	ALD6	ENSG00000184254	ALDH1A3	46.4	45.3125	0
YPL061W	ALD6	ENSG00000136010	ALDH1L2	41.6	22.5352	0
YPL061W	ALD6	ENSG00000119711	ALDH6A1	27.2	25.4206	0
YPL061W	ALD6	ENSG00000137124	ALDH1B1	45.8	44.294	0
YPL061W	ALD6	ENSG00000128918	ALDH1A2	45.6	44.0154	0
YPL061W	ALD6	ENSG00000006534	ALDH3B1	23.8	25.4274	0
YPL061W	ALD6	ENSG00000143149	ALDH9A1	32	30.888	0
YPL061W	ALD6	ENSG00000118514	ALDH8A1	34.8	35.729	0
YPL061W	ALD6	ENSG00000144908	ALDH1L1	41	22.4781	0
YPL061W	ALD6	ENSG00000072210	ALDH3A2	21.2	20.8661	0
YPL061W	ALD6	ENSG00000132746	ALDH3B2	18.6	24.1558	0
YPL061W	ALD6	ENSG00000161618	ALDH16A1	26	16.2095	0
YPL061W	ALD6	ENSG00000165092	ALDH1A1	45	44.9102	0
YPL061W	ALD6	ENSG00000164904	ALDH7A1	27.8	25.7885	0
YJL002C	OST1	ENSG00000163902	RPN1	25.2101	19.7694	0
YOL056W		ENSG00000226784	PGAM4	25.0825	29.9213	1
YOL056W		ENSG00000172331	BPGM	32.0132	37.4517	1
YOL056W		ENSG00000171314	PGAM1	26.4026	31.4961	1
YOL056W		ENSG00000164708	PGAM2	29.3729	35.1779	1
YGR091W		ENSG00000105618	PRPF31	23.6842	23.4469	0
YPR135W	CTF4	ENSG00000198554	WDHD1	18.8781	15.5004	0
YJL050W	MTR4	ENSG00000039123	MTREX	50.233	51.7274	1
YNL239W	LAP3	ENSG00000108578	BLMH	39.2071	39.1209	1
YER178W		ENSG00000248098	BCKDHA	24.5238	23.1461	0
YER178W		ENSG00000131828	PDHA1	46.9048	46.028	1
YER178W		ENSG00000255730	AC011462.2	24.5238	21.5031	0
YER178W		ENSG00000163114	PDHA2	47.1429	51.0309	1
YJL104W	PAM16	ENSG00000217930	PAM16	31.5436	37.6	1
