yeast_name,yeast_id,human_name,human_id
UTP15,YMR093W,UTP15,ENSG00000164338
MTG1,YMR097C,MTG1,ENSG00000148824
MTG1,YMR097C,,ENSG00000254536
PGM2,YMR105C,PRTFDC1,ENSG00000099256
PGM2,YMR105C,PGM1,ENSG00000079739
PGM2,YMR105C,HPRT1,ENSG00000165704
PGM2,YMR105C,PGM2L1,ENSG00000165434
PGM2,YMR105C,PGM5,ENSG00000154330
PGM2,YMR105C,PGM2,ENSG00000169299
FOL3,YMR113W,FPGS,ENSG00000136877
ASC1,YMR116C,RACK1,ENSG00000204628
ADE17,YMR120C,ATIC,ENSG00000138363
STO1,YMR125W,NCBP1,ENSG00000136937
ECM16,YMR128W,DHX37,ENSG00000150990
JLP2,YMR132C,CCDC25,ENSG00000147419
PSO2,YMR137C,DCLRE1A,ENSG00000198924
CIN4,YMR138W,ARL2,ENSG00000213465
CIN4,YMR138W,ARL2-SNX15,ENSG00000273003
RIM11,YMR139W,,ENSG00000268643
RIM11,YMR139W,GSK3A,ENSG00000105723
RIM11,YMR139W,GSK3B,ENSG00000082701
RPL13B,YMR142C,RPL13,ENSG00000167526
RPS16A,YMR143W,RPS16,ENSG00000105193
IMP1,YMR150C,IMMP1L,ENSG00000148950
NUP53,YMR153W,NUP35,ENSG00000163002
HLJ1,YMR161W,DNAJB14,ENSG00000164031
HLJ1,YMR161W,DNAJB12,ENSG00000148719
HLJ1,YMR161W,DNAJB7,ENSG00000172404
HLJ1,YMR161W,DNAJB2,ENSG00000135924
HLJ1,YMR161W,DNAJB6,ENSG00000105993
HLJ1,YMR161W,DNAJB8,ENSG00000179407
HLJ1,YMR161W,DNAJB5,ENSG00000137094
HLJ1,YMR161W,DNAJB1,ENSG00000132002
MLH1,YMR167W,MLH1,ENSG00000076242
ALD3,YMR169C,ALDH1L1,ENSG00000144908
ALD3,YMR169C,ALDH3B1,ENSG00000006534
ALD3,YMR169C,ALDH6A1,ENSG00000119711
ALD3,YMR169C,ALDH1A1,ENSG00000165092
ALD3,YMR169C,ALDH1L2,ENSG00000136010
ALD3,YMR169C,ALDH1B1,ENSG00000137124
ALD3,YMR169C,ALDH7A1,ENSG00000164904
ALD3,YMR169C,ALDH9A1,ENSG00000143149
ALD3,YMR169C,ALDH1A3,ENSG00000184254
ALD3,YMR169C,,ENSG00000257767
ALD3,YMR169C,ALDH3B2,ENSG00000132746
ALD3,YMR169C,ALDH3A1,ENSG00000108602
ALD3,YMR169C,ALDH16A1,ENSG00000161618
ALD3,YMR169C,ALDH1A2,ENSG00000128918
ALD3,YMR169C,ALDH3A2,ENSG00000072210
ALD3,YMR169C,ALDH2,ENSG00000111275
ALD3,YMR169C,ALDH8A1,ENSG00000118514
ALD2,YMR170C,ALDH1A1,ENSG00000165092
ALD2,YMR170C,ALDH3B1,ENSG00000006534
ALD2,YMR170C,ALDH1A2,ENSG00000128918
ALD2,YMR170C,ALDH7A1,ENSG00000164904
ALD2,YMR170C,ALDH3A1,ENSG00000108602
ALD2,YMR170C,ALDH16A1,ENSG00000161618
ALD2,YMR170C,ALDH1B1,ENSG00000137124
ALD2,YMR170C,ALDH1L2,ENSG00000136010
ALD2,YMR170C,ALDH1L1,ENSG00000144908
ALD2,YMR170C,ALDH3B2,ENSG00000132746
ALD2,YMR170C,ALDH6A1,ENSG00000119711
ALD2,YMR170C,,ENSG00000257767
ALD2,YMR170C,ALDH2,ENSG00000111275
ALD2,YMR170C,ALDH1A3,ENSG00000184254
ALD2,YMR170C,ALDH3A2,ENSG00000072210
ALD2,YMR170C,ALDH8A1,ENSG00000118514
ALD2,YMR170C,ALDH9A1,ENSG00000143149
HSC82,YMR186W,HSP90AB1,ENSG00000096384
HSC82,YMR186W,TRAP1,ENSG00000126602
HSC82,YMR186W,HSP90AA1,ENSG00000080824
HSC82,YMR186W,HSP90B1,ENSG00000166598
GCV2,YMR189W,GLDC,ENSG00000178445
SGS1,YMR190C,BLM,ENSG00000197299
VTI1,YMR197C,VTI1A,ENSG00000151532
VTI1,YMR197C,GOSR2,ENSG00000108433
VTI1,YMR197C,,ENSG00000262633
VTI1,YMR197C,VTI1B,ENSG00000100568
CLN1,YMR199W,CCNF,ENSG00000162063
CLN1,YMR199W,CCND1,ENSG00000110092
CLN1,YMR199W,CCNB1,ENSG00000134057
CLN1,YMR199W,CCND2,ENSG00000118971
CLN1,YMR199W,CCNB3,ENSG00000147082
CLN1,YMR199W,CCNB2,ENSG00000157456
CLN1,YMR199W,CCNA2,ENSG00000145386
CLN1,YMR199W,CCNG2,ENSG00000138764
CLN1,YMR199W,CCNG1,ENSG00000113328
CLN1,YMR199W,CCNJ,ENSG00000107443
CLN1,YMR199W,,ENSG00000285901
CLN1,YMR199W,CCNA1,ENSG00000133101
CLN1,YMR199W,CCNE2,ENSG00000175305
CLN1,YMR199W,CCNE1,ENSG00000105173
CLN1,YMR199W,CCNI,ENSG00000118816
CLN1,YMR199W,CCNO,ENSG00000152669
CLN1,YMR199W,CCNJL,ENSG00000135083
CLN1,YMR199W,CNTD2,ENSG00000105219
CLN1,YMR199W,CCND3,ENSG00000112576
CLN1,YMR199W,CCNI2,ENSG00000205089
PFK2,YMR205C,PFKM,ENSG00000152556
PFK2,YMR205C,PFKL,ENSG00000141959
PFK2,YMR205C,PFKP,ENSG00000067057
ERG12,YMR208W,MVK,ENSG00000110921
DML1,YMR211W,MSTO1,ENSG00000125459
CEF1,YMR213W,CDC5L,ENSG00000096401
TRS130,YMR218C,,ENSG00000280433
TRS130,YMR218C,TRAPPC10,ENSG00000160218
FSH2,YMR222C,OVCA2,ENSG00000262664
MRE11,YMR224C,MRE11,ENSG00000020922
NA,YMR226C,DHRS2,ENSG00000100867
NA,YMR226C,DHRS4L2,ENSG00000187630
NA,YMR226C,DHRS4,ENSG00000157326
NA,YMR226C,CBR3,ENSG00000159231
NA,YMR226C,HSD11B1,ENSG00000117594
RRP5,YMR229C,PDCD11,ENSG00000148843
PEP5,YMR231W,VPS11,ENSG00000160695
RNH1,YMR234W,RNASEH1,ENSG00000171865
RNA1,YMR235C,RANGAP1,ENSG00000100401
CUS1,YMR240C,SF3B2,ENSG00000087365
FAA4,YMR246W,SLC27A2,ENSG00000140284
FAA4,YMR246W,SLC27A5,ENSG00000083807
FAA4,YMR246W,,ENSG00000281938
FAA4,YMR246W,ACSL6,ENSG00000164398
RCE1,YMR274C,RCE1,ENSG00000173653
GPI12,YMR281W,PIGL,ENSG00000108474
YKU70,YMR284W,XRCC6,ENSG00000196419
NGL2,YMR285C,PDE12,ENSG00000174840
NGL2,YMR285C,ANGEL1,ENSG00000013523
NGL2,YMR285C,CNOT6L,ENSG00000138767
NGL2,YMR285C,ANGEL2,ENSG00000174606
NGL2,YMR285C,CNOT6,ENSG00000113300
NGL2,YMR285C,NOCT,ENSG00000151014
HSH155,YMR288W,SF3B1,ENSG00000115524
HAS1,YMR290C,DDX18,ENSG00000088205
TDA1,YMR291W,NEXN,ENSG00000162614
TDA1,YMR291W,DAPK2,ENSG00000035664
TDA1,YMR291W,DAPK1,ENSG00000196730
TDA1,YMR291W,MYLK,ENSG00000065534
TDA1,YMR291W,,ENSG00000286143
TDA1,YMR291W,DAPK3,ENSG00000167657
HER2,YMR293C,QRSL1,ENSG00000130348
ADH2,YMR303C,CRYZL1,ENSG00000205758
ADH2,YMR303C,PTGR1,ENSG00000106853
ADH2,YMR303C,ADH7,ENSG00000196344
ADH2,YMR303C,ZADH2,ENSG00000180011
ADH2,YMR303C,TP53I3,ENSG00000115129
ADH2,YMR303C,ADH6,ENSG00000172955
ADH2,YMR303C,VAT1L,ENSG00000171724
ADH2,YMR303C,VAT1,ENSG00000108828
ADH2,YMR303C,ADH1C,ENSG00000248144
ADH2,YMR303C,ADH1B,ENSG00000196616
ADH2,YMR303C,ADH1A,ENSG00000187758
ADH2,YMR303C,ADH4,ENSG00000198099
ADH2,YMR303C,ADH5,ENSG00000197894
PSE1,YMR308C,RANBP6,ENSG00000137040
NIP1,YMR309C,EIF3CL,ENSG00000205609
NIP1,YMR309C,EIF3C,ENSG00000184110
PRE5,YMR314W,PSMA1,ENSG00000129084
PRE5,YMR314W,,ENSG00000256206
IDP3,YNL009W,IDH2,ENSG00000182054
IDP3,YNL009W,IDH1,ENSG00000138413
SPO1,YNL012W,PLA2G4F,ENSG00000168907
SPO1,YNL012W,JMJD7-PLA2G4B,ENSG00000168970
SPO1,YNL012W,PLA2G4B,ENSG00000243708
SPO1,YNL012W,PLA2G4A,ENSG00000116711
SPO1,YNL012W,PLA2G4E,ENSG00000188089
SPO1,YNL012W,PLA2G4C,ENSG00000105499
SPO1,YNL012W,PLA2G4D,ENSG00000159337
HHT2,YNL031C,HIST2H3PS2,ENSG00000203818
IDH1,YNL037C,IDH3B,ENSG00000101365
IDH1,YNL037C,IDH3G,ENSG00000067829
BDP1,YNL039W,BDP1,ENSG00000145734
COG6,YNL041C,COG6,ENSG00000133103
YIP3,YNL044W,RABAC1,ENSG00000105404
ALG11,YNL048W,ALG11,ENSG00000253710
SFB2,YNL049C,SEC24A,ENSG00000113615
SFB2,YNL049C,SEC24B,ENSG00000138802
COX5A,YNL052W,COX4I2,ENSG00000131055
COX5A,YNL052W,COX4I1,ENSG00000131143
GCD10,YNL062C,TRMT6,ENSG00000089195
YDJ1,YNL064C,DNAJA2,ENSG00000069345
AQR1,YNL065W,MFSD5,ENSG00000182544
AQR1,YNL065W,MFSD1,ENSG00000118855
AQR1,YNL065W,MFSD8,ENSG00000164073
AQR1,YNL065W,,ENSG00000283761
AQR1,YNL065W,MFSD10,ENSG00000109736
AQR1,YNL065W,MFSD14C,ENSG00000196312
AQR1,YNL065W,MFSD14A,ENSG00000156875
AQR1,YNL065W,MFSD9,ENSG00000135953
AQR1,YNL065W,MFSD14B,ENSG00000148110
RPL16B,YNL069C,RPL13A,ENSG00000142541
LAT1,YNL071W,DLAT,ENSG00000150768
IMP4,YNL075W,IMP4,ENSG00000136718
APJ1,YNL077W,DNAJA1,ENSG00000086061
PMS1,YNL082W,PMS2,ENSG00000122512
TCB2,YNL087W,ESYT3,ENSG00000158220
TCB2,YNL087W,ESYT1,ENSG00000139641
TCB2,YNL087W,ESYT2,ENSG00000117868
YPT53,YNL093W,RAB28,ENSG00000157869
RPS7B,YNL096C,RPS7,ENSG00000171863
AVT4,YNL101W,SLC38A1,ENSG00000111371
AVT4,YNL101W,SLC38A2,ENSG00000134294
AVT4,YNL101W,SLC36A3,ENSG00000186334
AVT4,YNL101W,SLC36A4,ENSG00000180773
AVT4,YNL101W,SLC32A1,ENSG00000101438
AVT4,YNL101W,SLC36A1,ENSG00000123643
AVT4,YNL101W,SLC38A7,ENSG00000103042
AVT4,YNL101W,SLC38A8,ENSG00000166558
AVT4,YNL101W,SLC36A2,ENSG00000186335
AVT4,YNL101W,SLC38A5,ENSG00000017483
POL1,YNL102W,POLA1,ENSG00000101868
LEU4,YNL104C,HMGCLL1,ENSG00000146151
LEU4,YNL104C,HMGCL,ENSG00000117305
INP52,YNL106C,INPP5J,ENSG00000185133
INP52,YNL106C,SH2D1A,ENSG00000183918
INP52,YNL106C,INPP5K,ENSG00000132376
INP52,YNL106C,OCRL,ENSG00000122126
INP52,YNL106C,INPP5F,ENSG00000198825
INP52,YNL106C,SYNJ1,ENSG00000159082
INP52,YNL106C,INPPL1,ENSG00000165458
INP52,YNL106C,SYNJ2,ENSG00000078269
INP52,YNL106C,INPP5D,ENSG00000168918
INP52,YNL106C,SH2D1B,ENSG00000198574
NA,YNL108C,UBASH3B,ENSG00000154127
NA,YNL108C,UBASH3A,ENSG00000160185
NOP15,YNL110C,PABPN1L,ENSG00000205022
DBP2,YNL112W,DDX17,ENSG00000100201
DCP2,YNL118C,DCP2,ENSG00000172795
FAR11,YNL127W,STRIP1,ENSG00000143093
FAR11,YNL127W,STRIP2,ENSG00000128578
TEP1,YNL128W,TPTE,ENSG00000274391
TEP1,YNL128W,PTEN,ENSG00000171862
TEP1,YNL128W,TPTE2,ENSG00000132958
NRK1,YNL129W,NMRK1,ENSG00000106733
NRK1,YNL129W,NMRK2,ENSG00000077009
NRK1,YNL129W,MBIP,ENSG00000151332
CPT1,YNL130C,CHPT1,ENSG00000111666
CPT1,YNL130C,SELENOI,ENSG00000138018
CPT1,YNL130C,CEPT1,ENSG00000134255
SRV2,YNL138W,CAP1,ENSG00000131236
SRV2,YNL138W,CAP2,ENSG00000112186
THO2,YNL139C,THOC2,ENSG00000125676
AAH1,YNL141W,ADAL,ENSG00000168803
AAH1,YNL141W,ADA,ENSG00000196839
AAH1,YNL141W,ADA2,ENSG00000093072
SKO1,YNL167C,ATF2,ENSG00000115966
SKO1,YNL167C,CREB5,ENSG00000146592
SKO1,YNL167C,,ENSG00000267281
SKO1,YNL167C,ATF7,ENSG00000170653
MRPL22,YNL177C,MRPL22,ENSG00000082515
NPR1,YNL183C,NUAK2,ENSG00000163545
NPR1,YNL183C,HUNK,ENSG00000142149
NPR1,YNL183C,BRSK2,ENSG00000174672
NPR1,YNL183C,SIK2,ENSG00000170145
NPR1,YNL183C,NUAK1,ENSG00000074590
NPR1,YNL183C,BRSK1,ENSG00000160469
NPR1,YNL183C,TSSK6,ENSG00000178093
NPR1,YNL183C,SIK1,ENSG00000142178
NPR1,YNL183C,SIK1B,ENSG00000275993
NPR1,YNL183C,PRKAA1,ENSG00000132356
NPR1,YNL183C,TSSK3,ENSG00000162526
NPR1,YNL183C,TSSK1B,ENSG00000212122
NPR1,YNL183C,PRKAA2,ENSG00000162409
NPR1,YNL183C,SIK3,ENSG00000160584
NPR1,YNL183C,TSSK2,ENSG00000206203
NPR1,YNL183C,TSSK4,ENSG00000139908
NPR1,YNL183C,SNRK,ENSG00000163788
NPR1,YNL183C,NIM1K,ENSG00000177453
MRPL19,YNL185C,MRPL11,ENSG00000174547
WHI3,YNL197C,CELF3,ENSG00000159409
WHI3,YNL197C,,ENSG00000273025
WHI3,YNL197C,CELF4,ENSG00000101489
WHI3,YNL197C,RBM28,ENSG00000106344
WHI3,YNL197C,CELF6,ENSG00000140488
WHI3,YNL197C,CELF1,ENSG00000149187
WHI3,YNL197C,CELF5,ENSG00000161082
WHI3,YNL197C,CELF2,ENSG00000048740
PSY2,YNL201C,PPP4R3A,ENSG00000100796
PSY2,YNL201C,PPP4R3C,ENSG00000224960
PSY2,YNL201C,PPP4R3B,ENSG00000275052
RIO2,YNL207W,RIOK2,ENSG00000058729
SSB2,YNL209W,HSPA2,ENSG00000126803
RRG9,YNL213C,NGRN,ENSG00000182768
MGS1,YNL218W,WRNIP1,ENSG00000124535
ALG9,YNL219C,,ENSG00000258529
ALG9,YNL219C,ALG9,ENSG00000086848
ADE12,YNL220W,ADSSL1,ENSG00000185100
ADE12,YNL220W,ADSS,ENSG00000035687
ATG4,YNL223W,ATG4A,ENSG00000101844
ATG4,YNL223W,ATG4D,ENSG00000130734
ATG4,YNL223W,ATG4C,ENSG00000125703
ATG4,YNL223W,ATG4B,ENSG00000168397
PDR16,YNL231C,TTPAL,ENSG00000124120
PDR16,YNL231C,RLBP1,ENSG00000140522
PDR16,YNL231C,CLVS2,ENSG00000146352
PDR16,YNL231C,CLVS1,ENSG00000177182
CSL4,YNL232W,EXOSC1,ENSG00000171311
KEX2,YNL238W,PCSK6,ENSG00000140479
KEX2,YNL238W,PCSK9,ENSG00000169174
KEX2,YNL238W,PCSK4,ENSG00000115257
LAP3,YNL239W,BLMH,ENSG00000108578
ZWF1,YNL241C,H6PD,ENSG00000049239
ZWF1,YNL241C,G6PD,ENSG00000160211
CWC25,YNL245C,CWC25,ENSG00000273559
VPS75,YNL246W,TSPY8,ENSG00000229549
VPS75,YNL246W,TSPY4,ENSG00000233803
VPS75,YNL246W,NAP1L3,ENSG00000186310
VPS75,YNL246W,TSPY9P,ENSG00000238074
VPS75,YNL246W,TSPY10,ENSG00000236424
VPS75,YNL246W,TSPY3,ENSG00000228927
VPS75,YNL246W,SET,ENSG00000119335
VPS75,YNL246W,TSPY2,ENSG00000168757
VPS75,YNL246W,SETSIP,ENSG00000230667
VPS75,YNL246W,TSPYL6,ENSG00000178021
VPS75,YNL246W,TSPY1,ENSG00000258992
VPS75,YNL246W,TSPYL5,ENSG00000180543
VPS75,YNL246W,TSPYL1,ENSG00000189241
VPS75,YNL246W,TSPYL2,ENSG00000184205
VPS75,YNL246W,NAP1L2,ENSG00000186462
VPS75,YNL246W,TSPYL4,ENSG00000187189
VPS75,YNL246W,NAP1L5,ENSG00000177432
RPA49,YNL248C,POLR1E,ENSG00000137054
RAD50,YNL250W,,ENSG00000283782
RAD50,YNL250W,RAD50,ENSG00000113522
MRPL17,YNL252C,MRPL46,ENSG00000259494
GIS2,YNL255C,ZCCHC9,ENSG00000131732
SIP3,YNL257C,CCNYL1,ENSG00000163249
SIP3,YNL257C,CCNY,ENSG00000108100
POL2,YNL262W,POLE,ENSG00000177084
PDR17,YNL264C,CLVS2,ENSG00000146352
PDR17,YNL264C,TTPAL,ENSG00000124120
PDR17,YNL264C,CLVS1,ENSG00000177182
PDR17,YNL264C,RLBP1,ENSG00000140522
IST1,YNL265C,IST1,ENSG00000182149
ALP1,YNL270C,SLC7A13,ENSG00000164893
ALP1,YNL270C,SLC7A10,ENSG00000130876
ALP1,YNL270C,SLC7A7,ENSG00000155465
ALP1,YNL270C,SLC7A1,ENSG00000139514
ALP1,YNL270C,SLC7A3,ENSG00000165349
ALP1,YNL270C,SLC7A6,ENSG00000103064
ALP1,YNL270C,SLC7A9,ENSG00000021488
ALP1,YNL270C,SLC7A4,ENSG00000099960
ALP1,YNL270C,SLC7A5,ENSG00000103257
ALP1,YNL270C,SLC7A2,ENSG00000003989
ALP1,YNL270C,SLC7A14,ENSG00000013293
ALP1,YNL270C,SLC7A11,ENSG00000151012
ALP1,YNL270C,SLC7A8,ENSG00000092068
SEC2,YNL272C,,ENSG00000258052
SEC2,YNL272C,RAB3IL1,ENSG00000167994
SEC2,YNL272C,RAB3IP,ENSG00000127328
TOF1,YNL273W,TIMELESS,ENSG00000111602
CUS2,YNL286W,HTATSF1,ENSG00000102241
CAF40,YNL288W,CNOT9,ENSG00000144580
PCL1,YNL289W,CNPPD1,ENSG00000115649
RFC3,YNL290W,RFC5,ENSG00000111445
PUS4,YNL292W,TRUB1,ENSG00000165832
MON2,YNL297C,,ENSG00000268465
MON2,YNL297C,GBF1,ENSG00000107862
MON2,YNL297C,CYTH2,ENSG00000105443
MON2,YNL297C,PSD3,ENSG00000156011
MON2,YNL297C,FBXO8,ENSG00000164117
MON2,YNL297C,ARFGEF2,ENSG00000124198
MON2,YNL297C,IQSEC1,ENSG00000144711
MON2,YNL297C,CYTH3,ENSG00000008256
MON2,YNL297C,IQSEC2,ENSG00000124313
MON2,YNL297C,PSD4,ENSG00000125637
MON2,YNL297C,ARFGEF1,ENSG00000066777
MON2,YNL297C,IQSEC3,ENSG00000120645
MON2,YNL297C,PSD2,ENSG00000146005
MON2,YNL297C,CYTH1,ENSG00000108669
MON2,YNL297C,MON2,ENSG00000061987
RPL18B,YNL301C,RPL18,ENSG00000063177
KRI1,YNL308C,KRI1,ENSG00000129347
EMW1,YNL313C,TTC27,ENSG00000018699
LEM3,YNL323W,TMEM30A,ENSG00000112697
LEM3,YNL323W,TMEM30B,ENSG00000182107
FIG4,YNL325C,FIG4,ENSG00000112367
PEX6,YNL329C,PEX6,ENSG00000124587
AAD14,YNL331C,AKR1B15,ENSG00000227471
AAD14,YNL331C,KCNAB3,ENSG00000170049
AAD14,YNL331C,AKR7A2,ENSG00000053371
AAD14,YNL331C,KCNAB2,ENSG00000069424
AAD14,YNL331C,AKR7L,ENSG00000211454
AAD14,YNL331C,AKR1C2,ENSG00000151632
AAD14,YNL331C,AKR1C3,ENSG00000196139
AAD14,YNL331C,AKR1B1,ENSG00000085662
AAD14,YNL331C,AKR7A3,ENSG00000162482
AAD14,YNL331C,AKR1C1,ENSG00000187134
AAD14,YNL331C,AKR1B10,ENSG00000198074
AAD14,YNL331C,AKR1A1,ENSG00000117448
AAD14,YNL331C,AKR1D1,ENSG00000122787
AAD14,YNL331C,KCNAB1,ENSG00000169282
AAD14,YNL331C,AKR1C8P,ENSG00000264006
AAD14,YNL331C,AKR1E2,ENSG00000165568
AAD14,YNL331C,AKR1C4,ENSG00000198610
YRF1-6,YNL339C,IFIH1,ENSG00000115267
YRF1-6,YNL339C,DDX58,ENSG00000107201
YRF1-6,YNL339C,DHX58,ENSG00000108771
RPC34,YNR003C,POLR3F,ENSG00000132664
VPS27,YNR006W,WDFY1,ENSG00000085449
VPS27,YNR006W,GGA2,ENSG00000103365
VPS27,YNR006W,,ENSG00000286239
VPS27,YNR006W,TOM1,ENSG00000100284
VPS27,YNR006W,TOM1L1,ENSG00000141198
VPS27,YNR006W,STAM,ENSG00000136738
VPS27,YNR006W,WDFY2,ENSG00000139668
VPS27,YNR006W,GGA1,ENSG00000100083
VPS27,YNR006W,GGA3,ENSG00000125447
VPS27,YNR006W,STAM2,ENSG00000115145
VPS27,YNR006W,TOM1L2,ENSG00000175662
ATG3,YNR007C,ATG3,ENSG00000144848
PHO91,YNR013C,SLC13A4,ENSG00000164707
PHO91,YNR013C,SLC13A3,ENSG00000158296
PHO91,YNR013C,OCA2,ENSG00000104044
PHO91,YNR013C,SLC13A2,ENSG00000007216
PHO91,YNR013C,SLC13A1,ENSG00000081800
PHO91,YNR013C,SLC13A5,ENSG00000141485
SMM1,YNR015W,DUS2,ENSG00000167264
ARE2,YNR019W,SOAT1,ENSG00000057252
ARE2,YNR019W,DGAT1,ENSG00000185000
ARE2,YNR019W,SOAT2,ENSG00000167780
SNF12,YNR023W,SMARCD2,ENSG00000108604
SNF12,YNR023W,SMARCD3,ENSG00000082014
SNF12,YNR023W,SMARCD1,ENSG00000066117
SEC12,YNR026C,ELP2,ENSG00000134759
ALG12,YNR030W,ALG12,ENSG00000182858
HUB1,YNR032C-A,UBL5,ENSG00000198258
SOL1,YNR034W,,ENSG00000130313
ARC35,YNR035C,ARPC2,ENSG00000163466
DBP6,YNR038W,DDX51,ENSG00000185163
BRE5,YNR051C,G3BP1,ENSG00000145907
BRE5,YNR051C,G3BP2,ENSG00000138757
POP2,YNR052C,CNOT7,ENSG00000198791
POP2,YNR052C,CNOT8,ENSG00000155508
HXT17,YNR072W,SLC2A11,ENSG00000133460
HXT17,YNR072W,SLC2A14,ENSG00000173262
HXT17,YNR072W,SLC2A6,ENSG00000160326
HXT17,YNR072W,SLC2A4,ENSG00000181856
HXT17,YNR072W,SLC2A10,ENSG00000197496
HXT17,YNR072W,SLC2A3,ENSG00000059804
HXT17,YNR072W,,ENSG00000251357
HXT17,YNR072W,SLC2A8,ENSG00000136856
HXT17,YNR072W,SLC2A12,ENSG00000146411
HXT17,YNR072W,SLC2A1,ENSG00000117394
HXT17,YNR072W,SLC2A7,ENSG00000197241
HXT17,YNR072W,SLC2A5,ENSG00000142583
HXT17,YNR072W,SLC2A2,ENSG00000163581
HXT17,YNR072W,SLC2A9,ENSG00000109667
RCL1,YOL010W,RCL1,ENSG00000120158
RCL1,YOL010W,RTCA,ENSG00000137996
IFM1,YOL023W,EIF5B,ENSG00000158417
MDM38,YOL027C,LETMD1,ENSG00000050426
MDM38,YOL027C,LETM2,ENSG00000165046
MDM38,YOL027C,LETM1,ENSG00000168924
MSE1,YOL033W,EARS2,ENSG00000103356
SMC5,YOL034W,SMC5,ENSG00000198887
RPP2A,YOL039W,RPLP2,ENSG00000177600
RPP2A,YOL039W,RPLP1,ENSG00000137818
RPS15,YOL040C,RPS15,ENSG00000115268
PSK2,YOL045W,PASK,ENSG00000115687
SPE2,YOL052C,AMD1,ENSG00000123505
GPM3,YOL056W,PGAM4,ENSG00000226784
GPM3,YOL056W,BPGM,ENSG00000172331
GPM3,YOL056W,PGAM1,ENSG00000171314
GPM3,YOL056W,PGAM2,ENSG00000164708
GPD2,YOL059W,GPD1L,ENSG00000152642
GPD2,YOL059W,GPD1,ENSG00000167588
PRS5,YOL061W,PRPS2,ENSG00000101911
PRS5,YOL061W,PRPS1,ENSG00000147224
PRS5,YOL061W,PRPS1L1,ENSG00000229937
APM4,YOL062C,AP2M1,ENSG00000161203
RIB2,YOL066C,RPUSD2,ENSG00000166133
HST1,YOL068C,SIRT1,ENSG00000096717
SDH5,YOL071W,SDHAF2,ENSG00000167985
SDH5,YOL071W,,ENSG00000256591
THP1,YOL072W,PCID2,ENSG00000126226
NA,YOL075C,ABCG8,ENSG00000143921
AVO1,YOL078W,MAPKAP1,ENSG00000119487
REX4,YOL080C,REXO4,ENSG00000148300
IRA2,YOL081W,RASAL2,ENSG00000075391
IRA2,YOL081W,RASA3,ENSG00000185989
IRA2,YOL081W,SYNGAP1,ENSG00000197283
IRA2,YOL081W,RASA1,ENSG00000145715
IRA2,YOL081W,RASA2,ENSG00000155903
IRA2,YOL081W,RASAL3,ENSG00000105122
IRA2,YOL081W,,ENSG00000270249
IRA2,YOL081W,RASAL1,ENSG00000111344
IRA2,YOL081W,DAB2IP,ENSG00000136848
IRA2,YOL081W,RASA4,ENSG00000105808
IRA2,YOL081W,RASA4B,ENSG00000170667
MSH2,YOL090W,MSH2,ENSG00000095002
TRM10,YOL093W,TRMT10B,ENSG00000165275
TRM10,YOL093W,TRMT10C,ENSG00000174173
TRM10,YOL093W,TRMT10A,ENSG00000145331
RFC4,YOL094C,RFC2,ENSG00000049541
HMI1,YOL095C,FBH1,ENSG00000134452
WRS1,YOL097C,WARS,ENSG00000140105
PKH2,YOL100W,PDPK1,ENSG00000140992
ITR2,YOL103W,SLC2A13,ENSG00000151229
MCH4,YOL119C,SLC16A8,ENSG00000100156
MCH4,YOL119C,SLC16A4,ENSG00000168679
MCH4,YOL119C,SLC16A2,ENSG00000147100
MCH4,YOL119C,SLC16A7,ENSG00000118596
MCH4,YOL119C,SLC16A14,ENSG00000163053
MCH4,YOL119C,SLC16A11,ENSG00000174326
MCH4,YOL119C,SLC16A9,ENSG00000165449
MCH4,YOL119C,SLC16A5,ENSG00000170190
MCH4,YOL119C,SLC16A10,ENSG00000112394
MCH4,YOL119C,SLC16A13,ENSG00000174327
MCH4,YOL119C,SLC16A3,ENSG00000141526
MCH4,YOL119C,SLC16A12,ENSG00000152779
MCH4,YOL119C,SLC16A1,ENSG00000155380
MCH4,YOL119C,SLC16A6,ENSG00000108932
TRM13,YOL125W,TRMT13,ENSG00000122435
PFK27,YOL136C,PFKFB4,ENSG00000114268
PFK27,YOL136C,PFKFB1,ENSG00000158571
PFK27,YOL136C,PFKFB2,ENSG00000123836
PFK27,YOL136C,PFKFB3,ENSG00000170525
CDC33,YOL139C,EIF4E3,ENSG00000163412
CDC33,YOL139C,EIF4E,ENSG00000151247
CDC33,YOL139C,EIF4E2,ENSG00000135930
CDC33,YOL139C,EIF4E1B,ENSG00000175766
PPM2,YOL141W,LCMT2,ENSG00000168806
CTR9,YOL145C,CTR9,ENSG00000198730
PSF3,YOL146W,GINS3,ENSG00000181938
PEX11,YOL147C,PEX11B,ENSG00000131779
PEX11,YOL147C,PEX11A,ENSG00000166821
GRE2,YOL151W,GMDS,ENSG00000112699
GRE2,YOL151W,HSD3B2,ENSG00000203859
GRE2,YOL151W,HSD3B1,ENSG00000203857
GRE2,YOL151W,TSTA3,ENSG00000104522
GRE2,YOL151W,SDR42E1,ENSG00000184860
GRE2,YOL151W,HSD3B7,ENSG00000099377
GRE2,YOL151W,UXS1,ENSG00000115652
GRE2,YOL151W,SDR42E2,ENSG00000183921
GRE2,YOL151W,TGDS,ENSG00000088451
FRE7,YOL152W,NOX1,ENSG00000007952
FRE7,YOL152W,DUOX2,ENSG00000140279
FRE7,YOL152W,NOX5,ENSG00000255346
