Gene stable ID	Gene name	Saccharomyces cerevisiae gene stable ID	Saccharomyces cerevisiae gene name	%id. target Saccharomyces cerevisiae gene identical to query gene	%id. query gene identical to target Saccharomyces cerevisiae gene	Saccharomyces cerevisiae orthology confidence [0 low, 1 high]
ENSG00000198099	ADH4	YJR159W	SOR1	18.0451	20.1681	0
ENSG00000198099	ADH4	YDL246C		18.0451	20.1681	0
ENSG00000198099	ADH4	YLR070C		19.0476	21.3483	0
ENSG00000198099	ADH4	YOL086C	ADH1	16.2907	18.6782	0
ENSG00000198099	ADH4	YMR303C	ADH2	16.2907	18.6782	0
ENSG00000198099	ADH4	YBR145W		17.2932	19.6581	0
ENSG00000198099	ADH4	YMR083W		17.5439	18.6667	0
ENSG00000198099	ADH4	YMR318C	ADH6	20.3008	22.5	0
ENSG00000198099	ADH4	YCR105W	ADH7	18.797	20.7756	0
ENSG00000198099	ADH4	YCR102C		14.2857	15.4891	0
ENSG00000198099	ADH4	YLR460C		14.5363	15.4255	0
ENSG00000198099	ADH4	YNL134C		14.787	15.6915	0
ENSG00000198099	ADH4	YBL069W		10.2757	9.55711	0
ENSG00000198099	ADH4	YBL068W-A		3.00752	15.3846	0
ENSG00000198099	ADH4	YER101C		12.2807	11.3953	0
ENSG00000198099	ADH4	YAL061W		16.5414	15.8273	0
ENSG00000198099	ADH4	YAL060W	BDH1	17.0426	17.801	0
ENSG00000135250	SRPK2	YKL161C	KDX1	12.3033	19.8614	0
ENSG00000135250	SRPK2	YHR030C	SLT2	12.1602	17.562	0
ENSG00000135250	SRPK2	YLR113W	HOG1	12.4464	20	0
ENSG00000172955	ADH6	YJR159W	SOR1	20.2667	21.2885	0
ENSG00000172955	ADH6	YDL246C		20.2667	21.2885	0
ENSG00000172955	ADH6	YLR070C		21.3333	22.4719	0
ENSG00000172955	ADH6	YOL086C	ADH1	18.9333	20.4023	0
ENSG00000172955	ADH6	YMR303C	ADH2	19.2	20.6897	0
ENSG00000172955	ADH6	YBR145W		19.2	20.5128	0
ENSG00000172955	ADH6	YMR083W		18.6667	18.6667	0
ENSG00000172955	ADH6	YMR318C	ADH6	20.5333	21.3889	0
ENSG00000172955	ADH6	YCR105W	ADH7	20	20.7756	0
ENSG00000172955	ADH6	YCR102C		14.6667	14.9457	0
ENSG00000172955	ADH6	YLR460C		14.9333	14.8936	0
ENSG00000172955	ADH6	YNL134C		16	15.9574	0
ENSG00000172955	ADH6	YBL069W		12.5333	10.9557	0
ENSG00000172955	ADH6	YBL068W-A		3.2	15.3846	0
ENSG00000172955	ADH6	YER101C		13.3333	11.6279	0
ENSG00000172955	ADH6	YAL061W		17.3333	15.5875	0
ENSG00000172955	ADH6	YAL060W	BDH1	15.7333	15.445	0
ENSG00000146066	HIGD2A	YML030W		22.6415	15.0943	0
ENSG00000183576	SETD3	YPL208W		12.6263	12.8645	0
ENSG00000187758	ADH1A	YJR159W	SOR1	22.9333	24.0896	0
ENSG00000187758	ADH1A	YDL246C		22.9333	24.0896	0
ENSG00000187758	ADH1A	YLR070C		22.1333	23.3146	0
ENSG00000187758	ADH1A	YOL086C	ADH1	19.2	20.6897	0
ENSG00000187758	ADH1A	YMR303C	ADH2	18.9333	20.4023	0
ENSG00000187758	ADH1A	YBR145W		19.4667	20.7977	0
ENSG00000187758	ADH1A	YMR083W		20	20	0
ENSG00000187758	ADH1A	YMR318C	ADH6	24.8	25.8333	0
ENSG00000187758	ADH1A	YCR105W	ADH7	23.2	24.0997	0
ENSG00000187758	ADH1A	YCR102C		16.5333	16.8478	0
ENSG00000187758	ADH1A	YLR460C		16.8	16.7553	0
ENSG00000187758	ADH1A	YNL134C		17.0667	17.0213	0
ENSG00000187758	ADH1A	YBL069W		12	10.4895	0
ENSG00000187758	ADH1A	YBL068W-A		2.66667	12.8205	0
ENSG00000187758	ADH1A	YER101C		12.5333	10.9302	0
ENSG00000187758	ADH1A	YAL061W		18.6667	16.7866	0
ENSG00000187758	ADH1A	YAL060W	BDH1	18.9333	18.5864	0
ENSG00000158417	EIF5B	YOL023W		11.8033	21.3018	0
ENSG00000273167	AL359736.1	YAL041W	CDC24	7.05882	9.13349	0
ENSG00000126903	SLC10A3	YPR201W	ARR3	11.74	13.8614	0
ENSG00000111716	LDHB	YDL078C		23.3533	22.7405	0
ENSG00000111716	LDHB	YKL085W		22.1557	22.1557	0
ENSG00000106484	MEST	YBR204C		16.4179	14.6667	0
ENSG00000106484	MEST	YGR110W		16.1194	12.1348	0
ENSG00000033627	ATP6V0A1	YOR270C		40.2148	40.119	1
ENSG00000033627	ATP6V0A1	YMR054W		37.4702	35.2809	1
ENSG00000013573	DDX11	YPL008W	CHL1	28.866	32.5203	1
ENSG00000183474	GTF2H2C	YLR005W		38.2278	32.7549	1
ENSG00000129566	TEP1	YKL021C		2.20784	12.3932	0
ENSG00000005243	COPZ2	YPL010W		29.0476	32.2751	1
ENSG00000285854	AC010197.2	YDL078C		21.7082	17.7843	0
ENSG00000285854	AC010197.2	YKL085W		21.7082	18.2635	0
ENSG00000111713	GYS2	YLR258W		48.5064	48.3688	1
ENSG00000111713	GYS2	YFR015C		48.7909	48.4463	1
ENSG00000005483	KMT2E	YJL105W		6.45856	21.4286	0
ENSG00000005483	KMT2E	YKR029C		9.04198	22.3702	0
ENSG00000171109	MFN1	YBR179C		19.8381	17.193	0
ENSG00000168488	ATXN2L	YGR178C	PBP1	14.2206	21.6066	0
ENSG00000157869	RAB28	YNL093W		25.3394	25.4545	1
ENSG00000157869	RAB28	YOR089C	VPS21	28.0543	29.5238	1
ENSG00000133103	COG6	YNL041C	COG6	18.5693	14.5411	0
ENSG00000155368	DBI	YGR037C		27.7027	47.1264	0
ENSG00000144182	LIPT1	YJL046W	AIM22	22.7882	20.7824	0
ENSG00000111371	SLC38A1	YNL101W		19.2843	13.6045	0
ENSG00000111371	SLC38A1	YJR001W		20.0795	16.7774	0
ENSG00000111371	SLC38A1	YER119C		17.8926	20.0893	0
ENSG00000111371	SLC38A1	YBL089W		18.4891	20.2614	0
ENSG00000130653	PNPLA7	YML059C		28.0179	22.3943	0
ENSG00000105219	CNTD2	YPL256C		13.6808	7.70642	0
ENSG00000105219	CNTD2	YMR199W		13.6808	7.69231	0
ENSG00000105219	CNTD2	YGR108W	CLB1	19.8697	12.9512	0
ENSG00000105219	CNTD2	YPR119W		21.1726	13.2383	0
ENSG00000105219	CNTD2	YPR120C		20.8469	14.7126	0
ENSG00000105219	CNTD2	YGR109C		20.1954	16.3158	0
ENSG00000105219	CNTD2	YDL155W		20.5212	14.7541	0
ENSG00000105219	CNTD2	YLR210W		19.8697	13.2609	0
ENSG00000172352	CDY1B	YOR180C	DCI1	10.1083	20.6642	0
ENSG00000172352	CDY1B	YLR284C		8.66426	17.1429	0
ENSG00000172468	HSFY1	YGL073W	HSF1	19.4514	9.36375	0
ENSG00000172468	HSFY1	YJR147W		10.9726	12.2905	0
ENSG00000113312	TTC1	YNL121C	TOM70	14.3836	6.80713	0
ENSG00000113312	TTC1	YHR117W	TOM71	16.4384	7.51174	0
ENSG00000163746	PLSCR2	YJR100C		20.202	18.3486	0
ENSG00000080802	CNOT4	YER068W	MOT2	24.5442	29.8126	0
ENSG00000100522	GNPNAT1	YFL017C	GNA1	22.8261	26.4151	0
ENSG00000219607	PPP1R3G	YLR273C		11.4525	6.32716	0
ENSG00000219607	PPP1R3G	YOR178C		14.5251	6.55738	0
ENSG00000132305	IMMT	YKR016W	FCJ1	11.4776	16.1111	0
ENSG00000186298	PPP1CC	YML016C		61.1276	29.7688	1
ENSG00000141564	RPTOR	YHR186C	KOG1	20.2247	17.341	0
ENSG00000257743	MGAM2	YBR229C	ROT2	7.43539	19.6017	0
ENSG00000134987	WDR36	YLR409C		29.653	30.0319	1
ENSG00000099901	RANBP1	YDR002W	YRB1	30.9353	42.7861	1
ENSG00000102882	MAPK3	YKL161C	KDX1	35.6201	31.1778	0
ENSG00000102882	MAPK3	YHR030C	SLT2	44.3272	34.7107	0
ENSG00000102882	MAPK3	YLR113W	HOG1	42.4802	37.0115	0
ENSG00000117133	RPF1	YHR088W		40.6877	48.1356	1
ENSG00000125166	GOT2	YLR027C	AAT2	41.6279	42.823	1
ENSG00000125166	GOT2	YKL106W		36.9767	35.255	1
ENSG00000099899	TRMT2A	YKR056W	TRM2	17.5739	17.6839	0
ENSG00000172071	EIF2AK3	YDR283C	GCN2	16.8459	11.3321	0
ENSG00000158623	COPG2	YNL287W		35.8209	33.369	1
ENSG00000072274	TFRC	YJR126C		21.0526	19.7287	0
ENSG00000072274	TFRC	YOR256C		17.1053	16.0692	0
ENSG00000072274	TFRC	YPL176C		16.9737	16.4751	0
ENSG00000167325	RRM1	YER070W	RNR1	64.6465	57.6577	1
ENSG00000104980	TIMM44	YIL022W	TIM44	24.7788	25.9861	0
ENSG00000143418	CERS2	YHL003C		23.1579	21.4112	0
ENSG00000143418	CERS2	YKL008C	LAC1	21.5789	19.6172	0
ENSG00000197241	SLC2A7	YJR160C		21.875	18.6047	0
ENSG00000197241	SLC2A7	YDL247W		21.875	18.3908	0
ENSG00000197241	SLC2A7	YBR298C	MAL31	21.6797	18.0782	0
ENSG00000197241	SLC2A7	YGR289C	MAL11	19.1406	15.9091	0
ENSG00000197241	SLC2A7	YDL138W		25.1953	16.9069	0
ENSG00000197241	SLC2A7	YDL194W		23.0469	13.3484	0
ENSG00000197241	SLC2A7	YBR241C		25	26.2295	0
ENSG00000197241	SLC2A7	YGL104C		24.8047	26.1317	0
ENSG00000197241	SLC2A7	YEL069C		23.8281	21.6312	0
ENSG00000197241	SLC2A7	YNR072W		23.4375	21.2766	0
ENSG00000197241	SLC2A7	YDL245C		22.6562	20.4586	0
ENSG00000197241	SLC2A7	YJR158W		22.4609	20.2822	0
ENSG00000197241	SLC2A7	YLR081W		23.6328	21.0801	0
ENSG00000197241	SLC2A7	YJL219W		22.6562	20.4586	0
ENSG00000197241	SLC2A7	YOL156W	HXT11	22.6562	20.4586	0
ENSG00000197241	SLC2A7	YJL214W		24.8047	22.3199	0
ENSG00000197241	SLC2A7	YDR342C		25.9766	23.3333	0
ENSG00000197241	SLC2A7	YDR343C		25.9766	23.3333	0
ENSG00000197241	SLC2A7	YHR092C	HXT4	24.4141	21.7014	0
ENSG00000197241	SLC2A7	YDR345C		25.1953	22.7513	0
ENSG00000197241	SLC2A7	YHR094C	HXT1	23.6328	21.2281	0
ENSG00000197241	SLC2A7	YHR096C		25	21.6216	0
ENSG00000197241	SLC2A7	YMR011W		22.6562	21.4418	0
ENSG00000197241	SLC2A7	YFL011W		23.8281	22.3443	0
ENSG00000132639	SNAP25	YGR009C	SEC9	21.8447	6.91244	0
ENSG00000235173	HGH1	YGR187C		22.3077	22.0812	0
ENSG00000157881	PANK4	YDR531W		18.3099	38.9646	0
ENSG00000109920	FNBP4	YNL271C	BNI1	2.26155	1.17768	0
ENSG00000144559	TAMM41	YGR046W	TAM41	30.8605	27.013	1
ENSG00000067334	DNTTIP2	YLR051C		8.33333	29.0323	0
ENSG00000132005	RFX1	YLR176C	RFX1	15.4239	18.619	0
ENSG00000065183	WDR3	YLR129W	DIP2	37.9639	37.9639	1
ENSG00000101323	HAO1	YML054C		39.7297	24.8731	0
ENSG00000153574	RPIA	YOR095C		35.3698	42.6357	1
ENSG00000196262	PPIA	YDR155C	CPR1	64.2424	65.4321	0
ENSG00000196262	PPIA	YML078W	CPR3	63.0303	57.1429	0
ENSG00000184220	CMSS1	YLR003C		16.129	15.4639	0
ENSG00000128923	MINDY2	YPL191C		18.0354	31.1111	0
ENSG00000128923	MINDY2	YGL082W		17.5523	28.6089	0
ENSG00000086758	HUWE1	YDR457W		18.4271	24.6634	0
ENSG00000128951	DUT	YBR252W		30.5556	52.381	1
ENSG00000241360	PDXP	YDL236W		31.4189	29.8077	0
ENSG00000197763	TXNRD3	YHR106W		10.8865	20.4678	0
ENSG00000197763	TXNRD3	YDR353W		11.042	22.2571	0
ENSG00000038382	TRIO	YAL041W	CDC24	4.10074	14.8712	0
ENSG00000234616	JRK	YDR081C		17.4296	10.7027	0
ENSG00000175826	CTDNEP1	YHR004C		36.0656	19.7309	0
ENSG00000183207	RUVBL2	YPL235W	RVB2	67.1706	66.0297	1
ENSG00000197780	TAF13	YML098W	TAF13	21.7742	16.1677	0
ENSG00000082898	XPO1	YGR218W	CRM1	47.8058	47.2325	1
ENSG00000107290	SETX	YLR430W	SEN1	8.517	10.2196	0
ENSG00000198034	RPS4X	YJR145C	RPS4A	72.2433	72.7969	1
ENSG00000198034	RPS4X	YHR203C	RPS4B	72.2433	72.7969	1
ENSG00000182898	TCHHL1	YPR133C	SPN1	0.995575	2.19512	0
ENSG00000101654	RNMT	YBR236C		23.6111	27.2936	0
ENSG00000115145	STAM2	YHL002W		12.9524	15.0442	0
ENSG00000115145	STAM2	YNR006W	VPS27	22.8571	19.2926	0
ENSG00000115145	STAM2	YHR108W		12	10.7692	0
ENSG00000115145	STAM2	YDR358W		12.1905	11.4901	0
ENSG00000184840	TMED9	YGL200C	EMP24	18.2979	21.1823	0
ENSG00000147099	HDAC8	YPR068C		30.504	24.4681	0
ENSG00000274750	HIST1H3E	YKL049C	CSE4	56.6176	33.6245	1
ENSG00000274618	HIST1H4F	YDR346C	SVF1	38.835	8.31601	0
ENSG00000274618	HIST1H4F	YNL030W		92.233	92.233	1
ENSG00000274618	HIST1H4F	YBR009C		92.233	92.233	1
ENSG00000275663	HIST1H4G	YDR346C	SVF1	32.6531	6.65281	0
ENSG00000275663	HIST1H4G	YNL030W		77.551	73.7864	1
ENSG00000275663	HIST1H4G	YBR009C		77.551	73.7864	1
ENSG00000277775	HIST1H3F	YKL049C	CSE4	56.6176	33.6245	1
ENSG00000100410	PHF5A	YPR094W		53.6364	55.1402	1
ENSG00000185989	RASA3	YOL081W	IRA2	19.1847	5.19649	0
ENSG00000185989	RASA3	YBR140C	IRA1	20.1439	5.43338	0
ENSG00000273983	HIST1H3G	YKL049C	CSE4	56.6176	33.6245	1
ENSG00000188976	NOC2L	YOR206W		24.6996	26.0563	0
ENSG00000170296	GABARAP	YBL078C	ATG8	53.8462	53.8462	0
ENSG00000087365	SF3B2	YMR240C		15.5307	31.8807	0
ENSG00000112394	SLC16A10	YOR306C		14.9515	14.7793	0
ENSG00000112394	SLC16A10	YOL119C		16.5049	16.9661	0
ENSG00000114391	RPL24	YGR148C	RPL24B	49.6815	50.3226	1
ENSG00000114391	RPL24	YGL031C	RPL24A	50.9554	51.6129	1
ENSG00000147419	CCDC25	YMR132C		4.32692	4.32692	0
ENSG00000170291	ELP5	YHR187W	IKI1	18.038	18.4466	0
ENSG00000011332	DPF1	YOR244W	ESA1	8.9372	8.31461	0
ENSG00000151532	VTI1A	YMR197C		31.7972	31.7972	1
ENSG00000137124	ALDH1B1	YMR110C		18.3752	17.8571	0
ENSG00000137124	ALDH1B1	YPL061W	ALD6	44.294	45.8	0
ENSG00000137124	ALDH1B1	YOR374W	ALD4	48.3559	48.1696	0
ENSG00000137124	ALDH1B1	YMR170C		44.294	45.2569	0
ENSG00000137124	ALDH1B1	YMR169C		43.9072	44.8617	0
ENSG00000137124	ALDH1B1	YER073W		45.2611	45	0
ENSG00000152767	FARP1	YLR371W		13.6617	10.8407	0
ENSG00000152767	FARP1	YGR070W	ROM1	11.3383	10.5628	0
ENSG00000140479	PCSK6	YNL238W	KEX2	24.0454	28.6241	0
ENSG00000140479	PCSK6	YOR003W		5.88235	11.9247	0
ENSG00000140479	PCSK6	YEL060C	PRB1	6.81115	10.3937	0
ENSG00000124194	GDAP1L1	YPL048W	CAM1	11.399	10.6024	0
ENSG00000124194	GDAP1L1	YKL081W	TEF4	12.4352	11.6505	0
ENSG00000124194	GDAP1L1	YGR201C		3.88601	6.66667	0
ENSG00000166167	BTRC	YJL112W	MDV1	12.7273	10.7843	0
ENSG00000166167	BTRC	YKR036C		13.719	12.9082	0
ENSG00000166167	BTRC	YFL009W		18.5124	14.3774	0
ENSG00000166167	BTRC	YER066W		5.61983	18.3784	0
ENSG00000150760	DOCK1	YLR422W		15.4295	15.0621	0
ENSG00000145087	STXBP5L	YBL106C	SRO77	15.9359	18.7129	0
ENSG00000145087	STXBP5L	YPR032W	SRO7	15.0927	17.3282	0
ENSG00000148606	POLR3A	YOR116C	RPO31	52.1583	49.6575	1
ENSG00000164707	SLC13A4	YJL198W		17.7316	12.5993	0
ENSG00000164707	SLC13A4	YCR037C		18.2109	12.351	0
ENSG00000164707	SLC13A4	YNR013C		17.2524	12.0805	0
ENSG00000142583	SLC2A5	YJR160C		22.7545	18.9369	0
ENSG00000142583	SLC2A5	YDL247W		22.9541	18.8834	0
ENSG00000142583	SLC2A5	YBR298C	MAL31	22.7545	18.5668	0
ENSG00000142583	SLC2A5	YGR289C	MAL11	20.7585	16.8831	0
ENSG00000142583	SLC2A5	YDL138W		24.7505	16.2516	0
ENSG00000142583	SLC2A5	YDL194W		24.1517	13.6878	0
ENSG00000142583	SLC2A5	YEL069C		25.3493	22.5177	0
ENSG00000142583	SLC2A5	YNR072W		24.9501	22.1631	0
ENSG00000142583	SLC2A5	YDL245C		25.1497	22.2222	0
ENSG00000142583	SLC2A5	YJR158W		24.9501	22.0459	0
ENSG00000142583	SLC2A5	YLR081W		25.5489	22.2997	0
ENSG00000142583	SLC2A5	YJL219W		25.5489	22.575	0
ENSG00000142583	SLC2A5	YOL156W	HXT11	25.7485	22.7513	0
ENSG00000142583	SLC2A5	YJL214W		25.7485	22.6714	0
ENSG00000142583	SLC2A5	YDR342C		28.9421	25.4386	0
ENSG00000142583	SLC2A5	YDR343C		28.9421	25.4386	0
ENSG00000142583	SLC2A5	YHR092C	HXT4	26.5469	23.0903	0
ENSG00000142583	SLC2A5	YDR345C		26.5469	23.4568	0
ENSG00000142583	SLC2A5	YHR094C	HXT1	24.7505	21.7544	0
ENSG00000142583	SLC2A5	YHR096C		26.3473	22.2973	0
ENSG00000142583	SLC2A5	YMR011W		25.1497	23.2902	0
ENSG00000142583	SLC2A5	YFL011W		25.9481	23.8095	0
ENSG00000183921	SDR42E2	YOL151W		9.71564	11.9883	0
ENSG00000183921	SDR42E2	YDR541C		9.71564	11.9186	0
ENSG00000183921	SDR42E2	YGL157W		10.1896	12.3919	0
ENSG00000183921	SDR42E2	YGL039W		9.71564	11.7816	0
ENSG00000171320	ESCO2	YFR027W	ECO1	10.1498	21.7082	0
ENSG00000139641	ESYT1	YNL087W		15.9785	15.1104	0
ENSG00000139641	ESYT1	YOR086C		16.158	15.1771	0
ENSG00000176273	SLC35G1	YMR253C		20.5479	18.1159	0
ENSG00000176273	SLC35G1	YPL264C		20.5479	21.2465	0
ENSG00000139797	RNF113B	YLR323C		22.9814	28.5714	0
ENSG00000135083	CCNJL	YPL256C		13.3333	10.6422	0
ENSG00000135083	CCNJL	YMR199W		12.4138	9.89011	0
ENSG00000135083	CCNJL	YGR108W	CLB1	10.1149	9.34183	0
ENSG00000135083	CCNJL	YPR119W		12.4138	10.998	0
ENSG00000135083	CCNJL	YPR120C		11.954	11.954	0
ENSG00000135083	CCNJL	YGR109C		9.88506	11.3158	0
ENSG00000135083	CCNJL	YDL155W		10.8046	11.007	0
ENSG00000135083	CCNJL	YLR210W		11.4943	10.8696	0
ENSG00000160211	G6PD	YNL241C	ZWF1	45.8252	46.7327	1
ENSG00000189306	RRP7A	YCL031C		18.9286	17.8451	0
ENSG00000282815	TEX13C	YDL167C		1.61128	2.22531	0
ENSG00000116874	WARS2	YDR268W	MSW1	39.4444	37.467	1
ENSG00000141526	SLC16A3	YOR306C		20	17.8503	0
ENSG00000141526	SLC16A3	YOL119C		21.0753	19.5609	0
ENSG00000131089	ARHGEF9	YAL041W	CDC24	12.6654	7.84543	0
ENSG00000125482	TTF1	YDR026C		8.61878	13.6842	0
ENSG00000125482	TTF1	YBR049C	REB1	8.72928	9.75309	0
ENSG00000114450	GNB4	YOR212W	STE4	41.4706	33.3333	1
ENSG00000017483	SLC38A5	YNL101W		21.3983	14.1655	0
ENSG00000017483	SLC38A5	YJR001W		20.9746	16.4452	0
ENSG00000017483	SLC38A5	YER119C		18.8559	19.8661	0
ENSG00000017483	SLC38A5	YBL089W		19.9153	20.4793	0
ENSG00000146409	SLC18B1	YPR156C		14.9123	10.9325	0
ENSG00000146409	SLC18B1	YGR138C		15.1316	11.2378	0
ENSG00000131732	ZCCHC9	YNL255C		12.1771	21.5686	0
ENSG00000134294	SLC38A2	YNL101W		21.5415	15.2875	0
ENSG00000134294	SLC38A2	YJR001W		20.5534	17.2757	0
ENSG00000134294	SLC38A2	YER119C		18.5771	20.9821	0
ENSG00000134294	SLC38A2	YBL089W		20.751	22.8758	0
ENSG00000141551	CSNK1D	YHR135C	YCK1	37.7049	29.9256	0
ENSG00000141551	CSNK1D	YNL154C		36.2998	28.3883	0
ENSG00000141551	CSNK1D	YER123W	YCK3	36.2998	29.5802	0
ENSG00000248144	ADH1C	YJR159W	SOR1	22.9333	24.0896	0
ENSG00000248144	ADH1C	YDL246C		22.9333	24.0896	0
ENSG00000248144	ADH1C	YLR070C		21.3333	22.4719	0
ENSG00000248144	ADH1C	YOL086C	ADH1	19.4667	20.977	0
ENSG00000248144	ADH1C	YMR303C	ADH2	19.2	20.6897	0
ENSG00000248144	ADH1C	YBR145W		19.7333	21.0826	0
ENSG00000248144	ADH1C	YMR083W		20.2667	20.2667	0
ENSG00000248144	ADH1C	YMR318C	ADH6	24.5333	25.5556	0
ENSG00000248144	ADH1C	YCR105W	ADH7	23.4667	24.3767	0
ENSG00000248144	ADH1C	YCR102C		16	16.3043	0
ENSG00000248144	ADH1C	YLR460C		16.2667	16.2234	0
ENSG00000248144	ADH1C	YNL134C		16.8	16.7553	0
ENSG00000248144	ADH1C	YBL069W		11.4667	10.0233	0
ENSG00000248144	ADH1C	YBL068W-A		2.13333	10.2564	0
ENSG00000248144	ADH1C	YER101C		12.2667	10.6977	0
ENSG00000248144	ADH1C	YAL061W		18.1333	16.307	0
ENSG00000248144	ADH1C	YAL060W	BDH1	18.4	18.0628	0
ENSG00000104549	SQLE	YGR175C		31.0105	35.8871	1
ENSG00000175048	ZDHHC14	YLR246W		16.3934	22.2841	0
ENSG00000268643	AC006486.1	YMR139W	RIM11	49.1018	22.1622	0
ENSG00000268643	AC006486.1	YDL079C		47.3054	15.7685	0
ENSG00000105723	GSK3A	YMR139W	RIM11	39.1304	51.0811	1
ENSG00000105723	GSK3A	YDL079C		37.2671	35.9281	1
ENSG00000198874	TYW1	YPL207W		37.7049	34.0741	1
ENSG00000196616	ADH1B	YJR159W	SOR1	22.9333	24.0896	0
ENSG00000196616	ADH1B	YDL246C		22.9333	24.0896	0
ENSG00000196616	ADH1B	YLR070C		22.4	23.5955	0
ENSG00000196616	ADH1B	YOL086C	ADH1	20.2667	21.8391	0
ENSG00000196616	ADH1B	YMR303C	ADH2	20	21.5517	0
ENSG00000196616	ADH1B	YBR145W		20	21.3675	0
ENSG00000196616	ADH1B	YMR083W		21.0667	21.0667	0
ENSG00000196616	ADH1B	YMR318C	ADH6	24	25	0
ENSG00000196616	ADH1B	YCR105W	ADH7	23.4667	24.3767	0
ENSG00000196616	ADH1B	YCR102C		16.5333	16.8478	0
ENSG00000196616	ADH1B	YLR460C		17.0667	17.0213	0
ENSG00000196616	ADH1B	YNL134C		17.6	17.5532	0
ENSG00000196616	ADH1B	YBL069W		11.4667	10.0233	0
ENSG00000196616	ADH1B	YBL068W-A		2.13333	10.2564	0
ENSG00000196616	ADH1B	YER101C		12.8	11.1628	0
ENSG00000196616	ADH1B	YAL061W		18.4	16.5468	0
ENSG00000196616	ADH1B	YAL060W	BDH1	18.4	18.0628	0
ENSG00000148090	AUH	YOR180C	DCI1	14.1593	17.7122	0
ENSG00000148090	AUH	YLR284C		15.9292	19.2857	0
ENSG00000108602	ALDH3A1	YMR110C		34.8786	29.6992	0
ENSG00000108602	ALDH3A1	YPL061W	ALD6	24.5033	22.2	0
ENSG00000108602	ALDH3A1	YOR374W	ALD4	25.3863	22.158	0
ENSG00000108602	ALDH3A1	YMR170C		27.8146	24.9012	0
ENSG00000108602	ALDH3A1	YMR169C		27.3731	24.5059	0
ENSG00000108602	ALDH3A1	YER073W		25.1656	21.9231	0
ENSG00000157827	FMNL2	YNL271C	BNI1	6.04396	3.37942	0
ENSG00000111249	CUX2	YKL179C		11.9112	26.0677	0
ENSG00000067829	IDH3G	YNL037C		43.5115	47.5	1
ENSG00000089737	DDX24	YBR142W		25.1455	27.9431	1
ENSG00000126524	SBDS	YLR022C		35.6	35.6	1
ENSG00000206527	HACD2	YJL097W		32.2835	37.788	1
ENSG00000137948	BRDT	YLR399C		17.1399	23.7609	0
ENSG00000137948	BRDT	YDL070W		16.4038	24.4514	0
ENSG00000137948	BRDT	YGR252W	GCN5	3.47003	7.51708	0
ENSG00000285547	AL133500.1	YPR068C		20.6835	24.4681	0
ENSG00000163644	PPM1K	YCR079W	PTC6	22.3118	18.7783	0
ENSG00000101181	MTG2	YHR168W		32.5123	25.4826	1
ENSG00000103047	TANGO6	YMR185W		15.4479	17.2273	0
ENSG00000116882	HAO2	YML054C		36.5385	22.5042	0
ENSG00000172893	DHCR7	YGL012W		25.0526	25.1586	1
ENSG00000204842	ATXN2	YGR178C	PBP1	12.1858	22.1607	0
ENSG00000197296	FITM2	YDR319C	YDR319C	21.374	20.438	0
ENSG00000197296	FITM2	YGL126W	SCS3	21.7557	15	0
ENSG00000139197	PEX5	YDR244W	PEX5	24.0909	25.9804	0
ENSG00000139197	PEX5	YMR018W		19.2424	24.7082	0
ENSG00000101019	UQCC1	YPL215W		22.408	20	0
ENSG00000119125	GDA	YDL238C		29.724	28.6299	1
ENSG00000203859	HSD3B2	YOL151W		13.172	14.3275	0
ENSG00000203859	HSD3B2	YDR541C		12.6344	13.6628	0
ENSG00000203859	HSD3B2	YGL157W		12.0968	12.9683	0
ENSG00000203859	HSD3B2	YGL039W		12.0968	12.931	0
ENSG00000143409	MINDY1	YPL191C		18.7621	26.9444	0
ENSG00000143409	MINDY1	YGL082W		17.9884	24.4094	0
ENSG00000132603	NIP7	YPL211W		56.6667	56.3536	1
ENSG00000141027	NCOR1	YCR033W		8.72951	17.3736	0
ENSG00000100412	ACO2	YLR304C	ACO1	64.6154	64.7815	1
ENSG00000242372	EIF6	YPR016C	TIF6	71.8367	71.8367	1
ENSG00000272617	AC026464.6	YML071C	COG8	6.70732	1.81219	0
ENSG00000120438	TCP1	YDR212W	TCP1	56.295	55.9928	1
ENSG00000100413	POLR3H	YKL144C	RPC25	42.6471	41.0377	1
ENSG00000068615	REEP1	YPR028W	YOP1	16.3462	18.8889	0
ENSG00000213380	COG8	YML071C	COG8	11.7647	11.8616	0
ENSG00000139613	SMARCC2	YJL176C	SWI3	19.1968	28.9697	0
ENSG00000261582	AL121753.1	YPR016C	TIF6	60	26.9388	1
ENSG00000141076	UTP4	YGL213C	SKI8	8.74636	15.1133	0
ENSG00000177156	TALDO1	YGR043C		55.1929	55.8559	1
ENSG00000177156	TALDO1	YLR354C		58.457	58.806	1
ENSG00000102024	PLS3	YDR129C	SAC6	40.7937	40.0312	1
ENSG00000065534	MYLK	YMR291W		5.95611	19.4539	0
ENSG00000065534	MYLK	YML002W		5.01567	13.0258	0
ENSG00000146828	SLC12A9	YBR235W		32.3851	26.4286	0
ENSG00000125485	DDX31	YKR024C		25.3819	29.1105	1
ENSG00000168137	SETD5	YJL105W		7.21221	18.5714	0
ENSG00000168137	SETD5	YKR029C		9.50069	18.2423	0
ENSG00000112697	TMEM30A	YNL323W	LEM3	33.241	28.9855	1
ENSG00000273899	NOL12	YDR412W		22.5352	20.4255	0
ENSG00000156970	BUB1B	YJL013C		10.4762	21.3592	0
